,error,max_depths,min_leafs,min_splits,std
1797,0.8132022471910112,3,10,18,0.033091367883618016
1798,0.8132022471910112,3,10,19,0.033091367883618016
1799,0.8132022471910112,3,10,20,0.033091367883618016
1800,0.8103932584269663,3,11,1,0.034872258973672535
1801,0.8103932584269663,3,11,2,0.034872258973672535
1802,0.8103932584269663,3,11,3,0.034872258973672535
1803,0.8103932584269663,3,11,4,0.034872258973672535
1804,0.8103932584269663,3,11,5,0.034872258973672535
1805,0.8103932584269663,3,11,6,0.034872258973672535
1806,0.8103932584269663,3,11,7,0.034872258973672535
1807,0.8103932584269663,3,11,8,0.034872258973672535
1808,0.8103932584269663,3,11,9,0.034872258973672535
1809,0.8103932584269663,3,11,10,0.034872258973672535
1810,0.8103932584269663,3,11,11,0.034872258973672535
1811,0.8103932584269663,3,11,12,0.034872258973672535
1812,0.8103932584269663,3,11,13,0.034872258973672535
1813,0.8103932584269663,3,11,14,0.034872258973672535
1814,0.8103932584269663,3,11,15,0.034872258973672535
1815,0.8103932584269663,3,11,16,0.034872258973672535
1816,0.8103932584269663,3,11,17,0.034872258973672535
1817,0.8103932584269663,3,11,18,0.034872258973672535
1818,0.8103932584269663,3,11,19,0.034872258973672535
1819,0.8103932584269663,3,11,20,0.034872258973672535
1820,0.8132022471910112,3,12,1,0.033091367883618016
1821,0.8132022471910112,3,12,2,0.033091367883618016
1822,0.8132022471910112,3,12,3,0.033091367883618016
1823,0.8132022471910112,3,12,4,0.033091367883618016
1824,0.8132022471910112,3,12,5,0.033091367883618016
1825,0.8132022471910112,3,12,6,0.033091367883618016
1826,0.8132022471910112,3,12,7,0.033091367883618016
1827,0.8132022471910112,3,12,8,0.033091367883618016
1828,0.8132022471910112,3,12,9,0.033091367883618016
1829,0.8132022471910112,3,12,10,0.033091367883618016
1830,0.8132022471910112,3,12,11,0.033091367883618016
1831,0.8132022471910112,3,12,12,0.033091367883618016
1832,0.8132022471910112,3,12,13,0.033091367883618016
1833,0.8132022471910112,3,12,14,0.033091367883618016
1834,0.8132022471910112,3,12,15,0.033091367883618016
1835,0.8132022471910112,3,12,16,0.033091367883618016
1836,0.8132022471910112,3,12,17,0.033091367883618016
1837,0.8132022471910112,3,12,18,0.033091367883618016
1838,0.8132022471910112,3,12,19,0.033091367883618016
1839,0.8132022471910112,3,12,20,0.033091367883618016
1840,0.8132022471910112,3,13,1,0.033091367883618016
1841,0.8132022471910112,3,13,2,0.033091367883618016
1842,0.8132022471910112,3,13,3,0.033091367883618016
1843,0.8132022471910112,3,13,4,0.033091367883618016
1844,0.8132022471910112,3,13,5,0.033091367883618016
1845,0.8132022471910112,3,13,6,0.033091367883618016
1846,0.8132022471910112,3,13,7,0.033091367883618016
1847,0.8132022471910112,3,13,8,0.033091367883618016
1848,0.8132022471910112,3,13,9,0.033091367883618016
1849,0.8132022471910112,3,13,10,0.033091367883618016
1850,0.8132022471910112,3,13,11,0.033091367883618016
1851,0.8132022471910112,3,13,12,0.033091367883618016
1852,0.8132022471910112,3,13,13,0.033091367883618016
1853,0.8132022471910112,3,13,14,0.033091367883618016
1854,0.8132022471910112,3,13,15,0.033091367883618016
1855,0.8132022471910112,3,13,16,0.033091367883618016
1856,0.8132022471910112,3,13,17,0.033091367883618016
1857,0.8132022471910112,3,13,18,0.033091367883618016
1858,0.8132022471910112,3,13,19,0.033091367883618016
1859,0.8132022471910112,3,13,20,0.033091367883618016
1860,0.8047752808988764,3,14,1,0.03174193989375778
1861,0.8047752808988764,3,14,2,0.03174193989375778
1862,0.8047752808988764,3,14,3,0.03174193989375778
1863,0.8047752808988764,3,14,4,0.03174193989375778
1864,0.8047752808988764,3,14,5,0.03174193989375778
1865,0.8047752808988764,3,14,6,0.03174193989375778
1866,0.8047752808988764,3,14,7,0.03174193989375778
1867,0.8047752808988764,3,14,8,0.03174193989375778
1868,0.8047752808988764,3,14,9,0.03174193989375778
1869,0.8047752808988764,3,14,10,0.03174193989375778
1870,0.8047752808988764,3,14,11,0.03174193989375778
1871,0.8047752808988764,3,14,12,0.03174193989375778
1872,0.8047752808988764,3,14,13,0.03174193989375778
1873,0.8047752808988764,3,14,14,0.03174193989375778
1874,0.8047752808988764,3,14,15,0.03174193989375778
1875,0.8047752808988764,3,14,16,0.03174193989375778
1876,0.8047752808988764,3,14,17,0.03174193989375778
1877,0.8047752808988764,3,14,18,0.03174193989375778
1878,0.8047752808988764,3,14,19,0.03174193989375778
1879,0.8047752808988764,3,14,20,0.03174193989375778
1880,0.797752808988764,3,15,1,0.02907157685978305
1881,0.797752808988764,3,15,2,0.02907157685978305
1882,0.797752808988764,3,15,3,0.02907157685978305
1883,0.797752808988764,3,15,4,0.02907157685978305
1884,0.797752808988764,3,15,5,0.02907157685978305
1885,0.797752808988764,3,15,6,0.02907157685978305
1886,0.797752808988764,3,15,7,0.02907157685978305
1887,0.797752808988764,3,15,8,0.02907157685978305
1888,0.797752808988764,3,15,9,0.02907157685978305
1889,0.797752808988764,3,15,10,0.02907157685978305
1890,0.797752808988764,3,15,11,0.02907157685978305
1891,0.797752808988764,3,15,12,0.02907157685978305
1892,0.797752808988764,3,15,13,0.02907157685978305
1893,0.797752808988764,3,15,14,0.02907157685978305
1894,0.797752808988764,3,15,15,0.02907157685978305
1895,0.797752808988764,3,15,16,0.02907157685978305
1896,0.797752808988764,3,15,17,0.02907157685978305
1897,0.797752808988764,3,15,18,0.02907157685978305
1898,0.797752808988764,3,15,19,0.02907157685978305
1899,0.797752808988764,3,15,20,0.02907157685978305
1900,0.797752808988764,3,16,1,0.02907157685978305
1901,0.797752808988764,3,16,2,0.02907157685978305
1902,0.797752808988764,3,16,3,0.02907157685978305
1903,0.797752808988764,3,16,4,0.02907157685978305
1904,0.797752808988764,3,16,5,0.02907157685978305
1905,0.797752808988764,3,16,6,0.02907157685978305
1906,0.797752808988764,3,16,7,0.02907157685978305
1907,0.797752808988764,3,16,8,0.02907157685978305
1908,0.797752808988764,3,16,9,0.02907157685978305
1909,0.797752808988764,3,16,10,0.02907157685978305
1910,0.797752808988764,3,16,11,0.02907157685978305
1911,0.797752808988764,3,16,12,0.02907157685978305
1912,0.797752808988764,3,16,13,0.02907157685978305
1913,0.797752808988764,3,16,14,0.02907157685978305
1914,0.797752808988764,3,16,15,0.02907157685978305
1915,0.797752808988764,3,16,16,0.02907157685978305
1916,0.797752808988764,3,16,17,0.02907157685978305
1917,0.797752808988764,3,16,18,0.02907157685978305
1918,0.797752808988764,3,16,19,0.02907157685978305
1919,0.797752808988764,3,16,20,0.02907157685978305
1920,0.797752808988764,3,17,1,0.02907157685978305
1921,0.797752808988764,3,17,2,0.02907157685978305
1922,0.797752808988764,3,17,3,0.02907157685978305
1923,0.797752808988764,3,17,4,0.02907157685978305
1924,0.797752808988764,3,17,5,0.02907157685978305
1925,0.797752808988764,3,17,6,0.02907157685978305
1926,0.797752808988764,3,17,7,0.02907157685978305
1927,0.797752808988764,3,17,8,0.02907157685978305
1928,0.797752808988764,3,17,9,0.02907157685978305
1929,0.797752808988764,3,17,10,0.02907157685978305
1930,0.797752808988764,3,17,11,0.02907157685978305
1931,0.797752808988764,3,17,12,0.02907157685978305
1932,0.797752808988764,3,17,13,0.02907157685978305
1933,0.797752808988764,3,17,14,0.02907157685978305
1934,0.797752808988764,3,17,15,0.02907157685978305
1935,0.797752808988764,3,17,16,0.02907157685978305
1936,0.797752808988764,3,17,17,0.02907157685978305
1937,0.797752808988764,3,17,18,0.02907157685978305
1938,0.797752808988764,3,17,19,0.02907157685978305
1939,0.797752808988764,3,17,20,0.02907157685978305
1940,0.797752808988764,3,18,1,0.02907157685978305
1941,0.797752808988764,3,18,2,0.02907157685978305
1942,0.797752808988764,3,18,3,0.02907157685978305
1943,0.797752808988764,3,18,4,0.02907157685978305
1944,0.797752808988764,3,18,5,0.02907157685978305
1945,0.797752808988764,3,18,6,0.02907157685978305
1946,0.797752808988764,3,18,7,0.02907157685978305
1947,0.797752808988764,3,18,8,0.02907157685978305
1948,0.797752808988764,3,18,9,0.02907157685978305
1949,0.797752808988764,3,18,10,0.02907157685978305
1950,0.797752808988764,3,18,11,0.02907157685978305
1951,0.797752808988764,3,18,12,0.02907157685978305
1952,0.797752808988764,3,18,13,0.02907157685978305
1953,0.797752808988764,3,18,14,0.02907157685978305
1954,0.797752808988764,3,18,15,0.02907157685978305
1955,0.797752808988764,3,18,16,0.02907157685978305
1956,0.797752808988764,3,18,17,0.02907157685978305
1957,0.797752808988764,3,18,18,0.02907157685978305
1958,0.797752808988764,3,18,19,0.02907157685978305
1959,0.797752808988764,3,18,20,0.02907157685978305
1960,0.7991573033707865,3,19,1,0.0274520961864048
1961,0.7991573033707865,3,19,2,0.0274520961864048
1962,0.7991573033707865,3,19,3,0.0274520961864048
1963,0.7991573033707865,3,19,4,0.0274520961864048
1964,0.7991573033707865,3,19,5,0.0274520961864048
1965,0.7991573033707865,3,19,6,0.0274520961864048
1966,0.7991573033707865,3,19,7,0.0274520961864048
1967,0.7991573033707865,3,19,8,0.0274520961864048
1968,0.7991573033707865,3,19,9,0.0274520961864048
1969,0.7991573033707865,3,19,10,0.0274520961864048
1970,0.7991573033707865,3,19,11,0.0274520961864048
1971,0.7991573033707865,3,19,12,0.0274520961864048
1972,0.7991573033707865,3,19,13,0.0274520961864048
1973,0.7991573033707865,3,19,14,0.0274520961864048
1974,0.7991573033707865,3,19,15,0.0274520961864048
1975,0.7991573033707865,3,19,16,0.0274520961864048
1976,0.7991573033707865,3,19,17,0.0274520961864048
1977,0.7991573033707865,3,19,18,0.0274520961864048
1978,0.7991573033707865,3,19,19,0.0274520961864048
1979,0.7991573033707865,3,19,20,0.0274520961864048
1980,0.8019662921348315,3,20,1,0.025624351137732048
1981,0.8019662921348315,3,20,2,0.025624351137732048
1982,0.8019662921348315,3,20,3,0.025624351137732048
1983,0.8019662921348315,3,20,4,0.025624351137732048
1984,0.8019662921348315,3,20,5,0.025624351137732048
1985,0.8019662921348315,3,20,6,0.025624351137732048
1986,0.8019662921348315,3,20,7,0.025624351137732048
1987,0.8019662921348315,3,20,8,0.025624351137732048
1988,0.8019662921348315,3,20,9,0.025624351137732048
1989,0.8019662921348315,3,20,10,0.025624351137732048
1990,0.8019662921348315,3,20,11,0.025624351137732048
1991,0.8019662921348315,3,20,12,0.025624351137732048
1992,0.8019662921348315,3,20,13,0.025624351137732048
1993,0.8019662921348315,3,20,14,0.025624351137732048
1994,0.8019662921348315,3,20,15,0.025624351137732048
1995,0.8019662921348315,3,20,16,0.025624351137732048
1996,0.8019662921348315,3,20,17,0.025624351137732048
1997,0.8019662921348315,3,20,18,0.025624351137732048
1998,0.8019662921348315,3,20,19,0.025624351137732048
1999,0.8019662921348315,3,20,20,0.025624351137732048
2000,0.8019662921348315,3,21,1,0.025624351137732048
2001,0.8019662921348315,3,21,2,0.025624351137732048
2002,0.8019662921348315,3,21,3,0.025624351137732048
2003,0.8019662921348315,3,21,4,0.025624351137732048
2004,0.8019662921348315,3,21,5,0.025624351137732048
2005,0.8019662921348315,3,21,6,0.025624351137732048
2006,0.8019662921348315,3,21,7,0.025624351137732048
2007,0.8019662921348315,3,21,8,0.025624351137732048
2008,0.8019662921348315,3,21,9,0.025624351137732048
2009,0.8019662921348315,3,21,10,0.025624351137732048
2010,0.8019662921348315,3,21,11,0.025624351137732048
2011,0.8019662921348315,3,21,12,0.025624351137732048
2012,0.8019662921348315,3,21,13,0.025624351137732048
2013,0.8019662921348315,3,21,14,0.025624351137732048
2014,0.8019662921348315,3,21,15,0.025624351137732048
2015,0.8019662921348315,3,21,16,0.025624351137732048
2016,0.8019662921348315,3,21,17,0.025624351137732048
2017,0.8019662921348315,3,21,18,0.025624351137732048
2018,0.8019662921348315,3,21,19,0.025624351137732048
2019,0.8019662921348315,3,21,20,0.025624351137732048
2020,0.8019662921348315,3,22,1,0.025624351137732048
2021,0.8019662921348315,3,22,2,0.025624351137732048
2022,0.8019662921348315,3,22,3,0.025624351137732048
2023,0.8019662921348315,3,22,4,0.025624351137732048
2024,0.8019662921348315,3,22,5,0.025624351137732048
2025,0.8019662921348315,3,22,6,0.025624351137732048
2026,0.8019662921348315,3,22,7,0.025624351137732048
2027,0.8019662921348315,3,22,8,0.025624351137732048
2028,0.8019662921348315,3,22,9,0.025624351137732048
2029,0.8019662921348315,3,22,10,0.025624351137732048
2030,0.8019662921348315,3,22,11,0.025624351137732048
2031,0.8019662921348315,3,22,12,0.025624351137732048
2032,0.8019662921348315,3,22,13,0.025624351137732048
2033,0.8019662921348315,3,22,14,0.025624351137732048
2034,0.8019662921348315,3,22,15,0.025624351137732048
2035,0.8019662921348315,3,22,16,0.025624351137732048
2036,0.8019662921348315,3,22,17,0.025624351137732048
2037,0.8019662921348315,3,22,18,0.025624351137732048
2038,0.8019662921348315,3,22,19,0.025624351137732048
2039,0.8019662921348315,3,22,20,0.025624351137732048
2040,0.8033707865168539,3,23,1,0.02807244493396495
2041,0.8033707865168539,3,23,2,0.02807244493396495
2042,0.8033707865168539,3,23,3,0.02807244493396495
2043,0.8033707865168539,3,23,4,0.02807244493396495
2044,0.8033707865168539,3,23,5,0.02807244493396495
2045,0.8033707865168539,3,23,6,0.02807244493396495
2046,0.8033707865168539,3,23,7,0.02807244493396495
2047,0.8033707865168539,3,23,8,0.02807244493396495
2048,0.8033707865168539,3,23,9,0.02807244493396495
2049,0.8033707865168539,3,23,10,0.02807244493396495
2050,0.8033707865168539,3,23,11,0.02807244493396495
2051,0.8033707865168539,3,23,12,0.02807244493396495
2052,0.8033707865168539,3,23,13,0.02807244493396495
2053,0.8033707865168539,3,23,14,0.02807244493396495
2054,0.8033707865168539,3,23,15,0.02807244493396495
2055,0.8033707865168539,3,23,16,0.02807244493396495
2056,0.8033707865168539,3,23,17,0.02807244493396495
2057,0.8033707865168539,3,23,18,0.02807244493396495
2058,0.8033707865168539,3,23,19,0.02807244493396495
2059,0.8033707865168539,3,23,20,0.02807244493396495
2060,0.8061797752808989,3,24,1,0.02730974835463368
2061,0.8061797752808989,3,24,2,0.02730974835463368
2062,0.8061797752808989,3,24,3,0.02730974835463368
2063,0.8061797752808989,3,24,4,0.02730974835463368
2064,0.8061797752808989,3,24,5,0.02730974835463368
2065,0.8061797752808989,3,24,6,0.02730974835463368
2066,0.8061797752808989,3,24,7,0.02730974835463368
2067,0.8061797752808989,3,24,8,0.02730974835463368
2068,0.8061797752808989,3,24,9,0.02730974835463368
2069,0.8061797752808989,3,24,10,0.02730974835463368
2070,0.8061797752808989,3,24,11,0.02730974835463368
2071,0.8061797752808989,3,24,12,0.02730974835463368
2072,0.8061797752808989,3,24,13,0.02730974835463368
2073,0.8061797752808989,3,24,14,0.02730974835463368
2074,0.8061797752808989,3,24,15,0.02730974835463368
2075,0.8061797752808989,3,24,16,0.02730974835463368
2076,0.8061797752808989,3,24,17,0.02730974835463368
2077,0.8061797752808989,3,24,18,0.02730974835463368
2078,0.8061797752808989,3,24,19,0.02730974835463368
2079,0.8061797752808989,3,24,20,0.02730974835463368
2080,0.8061797752808989,3,25,1,0.02730974835463368
2081,0.8061797752808989,3,25,2,0.02730974835463368
2082,0.8061797752808989,3,25,3,0.02730974835463368
2083,0.8061797752808989,3,25,4,0.02730974835463368
2084,0.8061797752808989,3,25,5,0.02730974835463368
2085,0.8061797752808989,3,25,6,0.02730974835463368
2086,0.8061797752808989,3,25,7,0.02730974835463368
2087,0.8061797752808989,3,25,8,0.02730974835463368
2088,0.8061797752808989,3,25,9,0.02730974835463368
2089,0.8061797752808989,3,25,10,0.02730974835463368
2090,0.8061797752808989,3,25,11,0.02730974835463368
2091,0.8061797752808989,3,25,12,0.02730974835463368
2092,0.8061797752808989,3,25,13,0.02730974835463368
2093,0.8061797752808989,3,25,14,0.02730974835463368
2094,0.8061797752808989,3,25,15,0.02730974835463368
2095,0.8061797752808989,3,25,16,0.02730974835463368
2096,0.8061797752808989,3,25,17,0.02730974835463368
2097,0.8061797752808989,3,25,18,0.02730974835463368
2098,0.8061797752808989,3,25,19,0.02730974835463368
2099,0.8061797752808989,3,25,20,0.02730974835463368
2100,0.8103932584269663,3,26,1,0.026788254275922584
2101,0.8103932584269663,3,26,2,0.026788254275922584
2102,0.8103932584269663,3,26,3,0.026788254275922584
2103,0.8103932584269663,3,26,4,0.026788254275922584
2104,0.8103932584269663,3,26,5,0.026788254275922584
2105,0.8103932584269663,3,26,6,0.026788254275922584
2106,0.8103932584269663,3,26,7,0.026788254275922584
2107,0.8103932584269663,3,26,8,0.026788254275922584
2108,0.8103932584269663,3,26,9,0.026788254275922584
2109,0.8103932584269663,3,26,10,0.026788254275922584
2110,0.8103932584269663,3,26,11,0.026788254275922584
2111,0.8103932584269663,3,26,12,0.026788254275922584
2112,0.8103932584269663,3,26,13,0.026788254275922584
2113,0.8103932584269663,3,26,14,0.026788254275922584
2114,0.8103932584269663,3,26,15,0.026788254275922584
2115,0.8103932584269663,3,26,16,0.026788254275922584
2116,0.8103932584269663,3,26,17,0.026788254275922584
2117,0.8103932584269663,3,26,18,0.026788254275922584
2118,0.8103932584269663,3,26,19,0.026788254275922584
2119,0.8103932584269663,3,26,20,0.026788254275922584
2120,0.8061797752808989,3,27,1,0.029320865305853823
2121,0.8061797752808989,3,27,2,0.029320865305853823
2122,0.8061797752808989,3,27,3,0.029320865305853823
2123,0.8061797752808989,3,27,4,0.029320865305853823
2124,0.8061797752808989,3,27,5,0.029320865305853823
2125,0.8061797752808989,3,27,6,0.029320865305853823
2126,0.8061797752808989,3,27,7,0.029320865305853823
2127,0.8061797752808989,3,27,8,0.029320865305853823
2128,0.8061797752808989,3,27,9,0.029320865305853823
2129,0.8061797752808989,3,27,10,0.029320865305853823
2130,0.8061797752808989,3,27,11,0.029320865305853823
2131,0.8061797752808989,3,27,12,0.029320865305853823
2132,0.8061797752808989,3,27,13,0.029320865305853823
2133,0.8061797752808989,3,27,14,0.029320865305853823
2134,0.8061797752808989,3,27,15,0.029320865305853823
2135,0.8061797752808989,3,27,16,0.029320865305853823
2136,0.8061797752808989,3,27,17,0.029320865305853823
2137,0.8061797752808989,3,27,18,0.029320865305853823
2138,0.8061797752808989,3,27,19,0.029320865305853823
2139,0.8061797752808989,3,27,20,0.029320865305853823
2140,0.8146067415730337,3,28,1,0.016911749848487628
2141,0.8146067415730337,3,28,2,0.016911749848487628
2142,0.8146067415730337,3,28,3,0.016911749848487628
2143,0.8146067415730337,3,28,4,0.016911749848487628
2144,0.8146067415730337,3,28,5,0.016911749848487628
2145,0.8146067415730337,3,28,6,0.016911749848487628
2146,0.8146067415730337,3,28,7,0.016911749848487628
2147,0.8146067415730337,3,28,8,0.016911749848487628
2148,0.8146067415730337,3,28,9,0.016911749848487628
2149,0.8146067415730337,3,28,10,0.016911749848487628
2150,0.8146067415730337,3,28,11,0.016911749848487628
2151,0.8146067415730337,3,28,12,0.016911749848487628
2152,0.8146067415730337,3,28,13,0.016911749848487628
2153,0.8146067415730337,3,28,14,0.016911749848487628
2154,0.8146067415730337,3,28,15,0.016911749848487628
2155,0.8146067415730337,3,28,16,0.016911749848487628
2156,0.8146067415730337,3,28,17,0.016911749848487628
2157,0.8146067415730337,3,28,18,0.016911749848487628
2158,0.8146067415730337,3,28,19,0.016911749848487628
2159,0.8146067415730337,3,28,20,0.016911749848487628
2160,0.8146067415730337,3,29,1,0.015948004822533588
2161,0.8146067415730337,3,29,2,0.015948004822533588
2162,0.8146067415730337,3,29,3,0.015948004822533588
2163,0.8146067415730337,3,29,4,0.015948004822533588
2164,0.8146067415730337,3,29,5,0.015948004822533588
2165,0.8146067415730337,3,29,6,0.015948004822533588
2166,0.8146067415730337,3,29,7,0.015948004822533588
2167,0.8146067415730337,3,29,8,0.015948004822533588
2168,0.8146067415730337,3,29,9,0.015948004822533588
2169,0.8146067415730337,3,29,10,0.015948004822533588
2170,0.8146067415730337,3,29,11,0.015948004822533588
2171,0.8146067415730337,3,29,12,0.015948004822533588
2172,0.8146067415730337,3,29,13,0.015948004822533588
2173,0.8146067415730337,3,29,14,0.015948004822533588
2174,0.8146067415730337,3,29,15,0.015948004822533588
2175,0.8146067415730337,3,29,16,0.015948004822533588
2176,0.8146067415730337,3,29,17,0.015948004822533588
2177,0.8146067415730337,3,29,18,0.015948004822533588
2178,0.8146067415730337,3,29,19,0.015948004822533588
2179,0.8146067415730337,3,29,20,0.015948004822533588
2180,0.8216292134831461,3,30,1,0.020210051654956734
2181,0.8216292134831461,3,30,2,0.020210051654956734
2182,0.8216292134831461,3,30,3,0.020210051654956734
2183,0.8216292134831461,3,30,4,0.020210051654956734
2184,0.8216292134831461,3,30,5,0.020210051654956734
2185,0.8216292134831461,3,30,6,0.020210051654956734
2186,0.8216292134831461,3,30,7,0.020210051654956734
2187,0.8216292134831461,3,30,8,0.020210051654956734
2188,0.8216292134831461,3,30,9,0.020210051654956734
2189,0.8216292134831461,3,30,10,0.020210051654956734
2190,0.8216292134831461,3,30,11,0.020210051654956734
2191,0.8216292134831461,3,30,12,0.020210051654956734
2192,0.8216292134831461,3,30,13,0.020210051654956734
2193,0.8216292134831461,3,30,14,0.020210051654956734
2194,0.8216292134831461,3,30,15,0.020210051654956734
2195,0.8216292134831461,3,30,16,0.020210051654956734
2196,0.8216292134831461,3,30,17,0.020210051654956734
2197,0.8216292134831461,3,30,18,0.020210051654956734
2198,0.8216292134831461,3,30,19,0.020210051654956734
2199,0.8216292134831461,3,30,20,0.020210051654956734
2200,0.8216292134831461,3,31,1,0.020210051654956734
2201,0.8216292134831461,3,31,2,0.020210051654956734
2202,0.8216292134831461,3,31,3,0.020210051654956734
2203,0.8216292134831461,3,31,4,0.020210051654956734
2204,0.8216292134831461,3,31,5,0.020210051654956734
2205,0.8216292134831461,3,31,6,0.020210051654956734
2206,0.8216292134831461,3,31,7,0.020210051654956734
2207,0.8216292134831461,3,31,8,0.020210051654956734
2208,0.8216292134831461,3,31,9,0.020210051654956734
2209,0.8216292134831461,3,31,10,0.020210051654956734
2210,0.8216292134831461,3,31,11,0.020210051654956734
2211,0.8216292134831461,3,31,12,0.020210051654956734
2212,0.8216292134831461,3,31,13,0.020210051654956734
2213,0.8216292134831461,3,31,14,0.020210051654956734
2214,0.8216292134831461,3,31,15,0.020210051654956734
2215,0.8216292134831461,3,31,16,0.020210051654956734
2216,0.8216292134831461,3,31,17,0.020210051654956734
2217,0.8216292134831461,3,31,18,0.020210051654956734
2218,0.8216292134831461,3,31,19,0.020210051654956734
2219,0.8216292134831461,3,31,20,0.020210051654956734
2220,0.8230337078651685,3,32,1,0.01947606970951312
2221,0.8230337078651685,3,32,2,0.01947606970951312
2222,0.8230337078651685,3,32,3,0.01947606970951312
2223,0.8230337078651685,3,32,4,0.01947606970951312
2224,0.8230337078651685,3,32,5,0.01947606970951312
2225,0.8230337078651685,3,32,6,0.01947606970951312
2226,0.8230337078651685,3,32,7,0.01947606970951312
2227,0.8230337078651685,3,32,8,0.01947606970951312
2228,0.8230337078651685,3,32,9,0.01947606970951312
2229,0.8230337078651685,3,32,10,0.01947606970951312
2230,0.8230337078651685,3,32,11,0.01947606970951312
2231,0.8230337078651685,3,32,12,0.01947606970951312
2232,0.8230337078651685,3,32,13,0.01947606970951312
2233,0.8230337078651685,3,32,14,0.01947606970951312
2234,0.8230337078651685,3,32,15,0.01947606970951312
2235,0.8230337078651685,3,32,16,0.01947606970951312
2236,0.8230337078651685,3,32,17,0.01947606970951312
2237,0.8230337078651685,3,32,18,0.01947606970951312
2238,0.8230337078651685,3,32,19,0.01947606970951312
2239,0.8230337078651685,3,32,20,0.01947606970951312
2240,0.8216292134831461,3,33,1,0.01740429774004706
2241,0.8216292134831461,3,33,2,0.01740429774004706
2242,0.8216292134831461,3,33,3,0.01740429774004706
2243,0.8216292134831461,3,33,4,0.01740429774004706
2244,0.8216292134831461,3,33,5,0.01740429774004706
2245,0.8216292134831461,3,33,6,0.01740429774004706
2246,0.8216292134831461,3,33,7,0.01740429774004706
2247,0.8216292134831461,3,33,8,0.01740429774004706
2248,0.8216292134831461,3,33,9,0.01740429774004706
2249,0.8216292134831461,3,33,10,0.01740429774004706
2250,0.8216292134831461,3,33,11,0.01740429774004706
2251,0.8216292134831461,3,33,12,0.01740429774004706
2252,0.8216292134831461,3,33,13,0.01740429774004706
2253,0.8216292134831461,3,33,14,0.01740429774004706
2254,0.8216292134831461,3,33,15,0.01740429774004706
2255,0.8216292134831461,3,33,16,0.01740429774004706
2256,0.8216292134831461,3,33,17,0.01740429774004706
2257,0.8216292134831461,3,33,18,0.01740429774004706
2258,0.8216292134831461,3,33,19,0.01740429774004706
2259,0.8216292134831461,3,33,20,0.01740429774004706
2260,0.8216292134831461,3,34,1,0.01740429774004706
2261,0.8216292134831461,3,34,2,0.01740429774004706
2262,0.8216292134831461,3,34,3,0.01740429774004706
2263,0.8216292134831461,3,34,4,0.01740429774004706
2264,0.8216292134831461,3,34,5,0.01740429774004706
2265,0.8216292134831461,3,34,6,0.01740429774004706
2266,0.8216292134831461,3,34,7,0.01740429774004706
2267,0.8216292134831461,3,34,8,0.01740429774004706
2268,0.8216292134831461,3,34,9,0.01740429774004706
2269,0.8216292134831461,3,34,10,0.01740429774004706
2270,0.8216292134831461,3,34,11,0.01740429774004706
2271,0.8216292134831461,3,34,12,0.01740429774004706
2272,0.8216292134831461,3,34,13,0.01740429774004706
2273,0.8216292134831461,3,34,14,0.01740429774004706
2274,0.8216292134831461,3,34,15,0.01740429774004706
2275,0.8216292134831461,3,34,16,0.01740429774004706
2276,0.8216292134831461,3,34,17,0.01740429774004706
2277,0.8216292134831461,3,34,18,0.01740429774004706
2278,0.8216292134831461,3,34,19,0.01740429774004706
2279,0.8216292134831461,3,34,20,0.01740429774004706
2280,0.8216292134831461,3,35,1,0.01740429774004706
2281,0.8216292134831461,3,35,2,0.01740429774004706
2282,0.8216292134831461,3,35,3,0.01740429774004706
2283,0.8216292134831461,3,35,4,0.01740429774004706
2284,0.8216292134831461,3,35,5,0.01740429774004706
2285,0.8216292134831461,3,35,6,0.01740429774004706
2286,0.8216292134831461,3,35,7,0.01740429774004706
2287,0.8216292134831461,3,35,8,0.01740429774004706
2288,0.8216292134831461,3,35,9,0.01740429774004706
2289,0.8216292134831461,3,35,10,0.01740429774004706
2290,0.8216292134831461,3,35,11,0.01740429774004706
2291,0.8216292134831461,3,35,12,0.01740429774004706
2292,0.8216292134831461,3,35,13,0.01740429774004706
2293,0.8216292134831461,3,35,14,0.01740429774004706
2294,0.8216292134831461,3,35,15,0.01740429774004706
2295,0.8216292134831461,3,35,16,0.01740429774004706
2296,0.8216292134831461,3,35,17,0.01740429774004706
2297,0.8216292134831461,3,35,18,0.01740429774004706
2298,0.8216292134831461,3,35,19,0.01740429774004706
2299,0.8216292134831461,3,35,20,0.01740429774004706
2300,0.8117977528089888,3,36,1,0.02471332676199178
2301,0.8117977528089888,3,36,2,0.02471332676199178
2302,0.8117977528089888,3,36,3,0.02471332676199178
2303,0.8117977528089888,3,36,4,0.02471332676199178
2304,0.8117977528089888,3,36,5,0.02471332676199178
2305,0.8117977528089888,3,36,6,0.02471332676199178
2306,0.8117977528089888,3,36,7,0.02471332676199178
2307,0.8117977528089888,3,36,8,0.02471332676199178
2308,0.8117977528089888,3,36,9,0.02471332676199178
2309,0.8117977528089888,3,36,10,0.02471332676199178
2310,0.8117977528089888,3,36,11,0.02471332676199178
2311,0.8117977528089888,3,36,12,0.02471332676199178
2312,0.8117977528089888,3,36,13,0.02471332676199178
2313,0.8117977528089888,3,36,14,0.02471332676199178
2314,0.8117977528089888,3,36,15,0.02471332676199178
2315,0.8117977528089888,3,36,16,0.02471332676199178
2316,0.8117977528089888,3,36,17,0.02471332676199178
